_id,_deleted,quote_id,user,email_address,billing_account,order_time,order_time_et,last_history_status,last_history_time,due_date,due_date_et,original_due_date,ship_date,min_cancelled_et,quote_source,is_manually_quoted,is_manually_quoted_type,coupon,selected_price_tier,order_total_price_bin,order_total_price_bin_sales,order_total_quantity_bin,customer_flag,customer_flag_aggregated,quoter_customer_flag,quote_rank_customer,quote_rank_account,order_rank_customer,order_rank_account,is_quote_reorder,quote_reorder_count,days_since_last_order,months_since_last_order,contains_fab5_process,contains_sheet_cutting_process,is_fully_outsourced,is_fully_shipped,is_unproven,order_ship_status,asana_late_shipment_category,has_new_processes,has_rma_job,payment_type,subtotal,total,total_etl,bookings,bookings_with_shipping,cancelled_part_bookings,line_items_discount_total,line_items_shipping_total,line_items_tax,lead_time_days,part_count,total_order_quantity,total_quantity_unproven,days_from_quote_to_order,shipping_method,shipping_address_country,shipping_address_country_code,shipping_address_state,shipping_address_city
ORD00000067,False,QT000000400,USR0000112,user112@example.com,ACC000240,2023-04-14,,completed,,2023-04-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,17,9,False,False,False,False,False,Early,,False,False,net30,7648.24,8498.05,8498.05,8498.05,8922.95,0,424.9,254.94,679.84,8,3,27,0,3,standard,US,US,CA,San Francisco
ORD00000068,False,QT000000405,USR0000114,user114@example.com,ACC001397,2022-12-25,,completed,,2023-01-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,153,1,False,False,False,False,False,On Time,,False,False,credit_card,723.8,804.22,804.22,804.22,844.43,0,40.21,24.13,64.34,21,7,9,0,12,standard,CA,CA,CA,San Francisco
ORD00000069,False,QT000000419,USR0000118,user118@example.com,ACC000110,2025-02-10,,completed,,2025-03-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,14,7,False,True,False,True,False,On Time,,False,False,credit_card,2312.88,2569.86,2569.86,2569.86,2698.36,0,128.49,77.1,205.59,7,7,35,0,1,standard,US,US,CA,San Francisco
ORD00000070,False,QT000000424,USR0000119,user119@example.com,ACC002216,2023-03-29,,completed,,2023-04-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,149,11,True,False,False,True,False,On Time,,False,False,net30,4378.36,4864.85,4864.85,4864.85,5108.09,0,243.24,145.95,389.19,12,6,12,0,8,standard,US,US,CA,San Francisco
ORD00000071,False,QT000000429,USR0000119,user119@example.com,ACC002216,2024-07-08,,completed,,2024-07-31,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,71,2,False,False,False,True,False,On Time,,False,False,credit_card,3586.27,3984.74,3984.74,3984.74,4183.98,0,199.24,119.54,318.78,26,2,15,0,12,standard,US,US,CA,San Francisco
ORD00000072,False,QT000000437,USR0000123,user123@example.com,ACC002643,2024-02-08,,completed,,2024-02-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,179,6,False,True,False,True,False,On Time,,False,False,credit_card,697.53,775.03,775.03,775.03,813.79,0,38.75,23.25,62.0,15,10,48,0,13,standard,US,US,CA,San Francisco
ORD00000073,False,QT000000444,USR0000124,user124@example.com,ACC000129,2024-01-11,,completed,,2024-02-06,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,37,9,False,False,False,True,False,Late,,False,False,credit_card,1296.87,1440.96,1440.96,1440.96,1513.01,0,72.05,43.23,115.28,21,6,26,0,8,standard,US,US,CA,San Francisco
ORD00000074,False,QT000000451,USR0000125,user125@example.com,ACC002975,2024-06-11,,completed,,2024-06-29,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,128,10,True,False,False,True,False,Early,,False,False,credit_card,21083.81,23426.45,23426.45,23426.45,24597.77,0,1171.32,702.79,1874.12,26,7,26,0,6,standard,UK,UK,CA,San Francisco
ORD00000075,False,QT000000453,USR0000127,user127@example.com,ACC000477,2024-02-26,,completed,,2024-03-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,48,4,True,True,True,False,False,Late,,False,False,credit_card,1371.82,1524.25,1524.25,1524.25,1600.46,0,76.21,45.73,121.94,5,5,42,0,12,standard,US,US,CA,San Francisco
ORD00000076,False,QT000000455,USR0000127,user127@example.com,ACC000477,2023-02-21,,completed,,2023-02-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,87,11,True,False,True,True,False,On Time,,False,False,credit_card,3226.45,3584.94,3584.94,3584.94,3764.19,0,179.25,107.55,286.8,8,2,38,0,1,standard,US,US,CA,San Francisco
ORD00000077,False,QT000000456,USR0000128,user128@example.com,ACC000434,2023-02-14,,completed,,2023-03-05,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,150,4,True,False,False,True,False,On Time,,False,False,credit_card,5259.94,5844.38,5844.38,5844.38,6136.6,0,292.22,175.33,467.55,26,10,32,0,2,standard,US,US,CA,San Francisco
ORD00000078,False,QT000000457,USR0000128,user128@example.com,ACC000434,2023-11-16,,completed,,2023-11-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,79,9,True,False,False,False,False,On Time,,False,False,net30,4638.05,5153.39,5153.39,5153.39,5411.06,0,257.67,154.6,412.27,10,6,41,0,4,standard,US,US,CA,San Francisco
ORD00000079,False,QT000000468,USR0000133,user133@example.com,ACC001660,2023-04-04,,completed,,2023-04-23,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,93,6,False,False,False,False,False,On Time,,False,False,credit_card,4966.48,5518.31,5518.31,5518.31,5794.22,0,275.92,165.55,441.46,21,2,38,0,11,standard,AU,AU,CA,San Francisco
ORD00000080,False,QT000000478,USR0000135,user135@example.com,ACC002207,2024-06-06,,completed,,2024-06-28,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,169,1,True,True,False,True,False,On Time,,False,False,credit_card,1842.73,2047.48,2047.48,2047.48,2149.85,0,102.37,61.42,163.8,14,2,42,0,10,standard,US,US,CA,San Francisco
ORD00000081,False,QT000000483,USR0000137,user137@example.com,ACC001527,2024-01-13,,completed,,2024-02-04,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,137,5,False,True,False,True,False,Early,,False,False,net30,2923.31,3248.13,3248.13,3248.13,3410.53,0,162.41,97.44,259.85,25,9,35,0,11,standard,US,US,CA,San Francisco
ORD00000082,False,QT000000486,USR0000137,user137@example.com,ACC001527,2025-04-15,,completed,,2025-04-29,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,50,1,False,False,False,True,False,On Time,,False,False,net30,2920.81,3245.35,3245.35,3245.35,3407.62,0,162.27,97.36,259.63,23,9,15,0,13,standard,US,US,CA,San Francisco
ORD00000083,False,QT000000490,USR0000138,user138@example.com,ACC002005,2023-03-15,,completed,,2023-04-01,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,162,5,False,False,False,True,False,On Time,,False,False,credit_card,1288.36,1431.51,1431.51,1431.51,1503.08,0,71.58,42.95,114.52,5,2,28,0,4,standard,US,US,CA,San Francisco
ORD00000084,False,QT000000492,USR0000139,user139@example.com,ACC001876,2024-02-20,,completed,,2024-02-23,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,94,0,True,False,False,True,False,On Time,,False,False,credit_card,1217.25,1352.5,1352.5,1352.5,1420.13,0,67.63,40.58,108.2,29,11,28,0,4,standard,UK,UK,CA,San Francisco
ORD00000085,False,QT000000496,USR0000139,user139@example.com,ACC001876,2023-06-12,,completed,,2023-06-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,148,2,False,False,False,True,False,On Time,,False,False,credit_card,4626.46,5140.52,5140.52,5140.52,5397.54,0,257.03,154.22,411.24,10,11,7,0,10,standard,UK,UK,CA,San Francisco
ORD00000086,False,QT000000501,USR0000140,user140@example.com,ACC003077,2022-11-18,,completed,,2022-11-24,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,63,0,False,False,False,False,False,Early,,False,False,net30,2133.58,2370.65,2370.65,2370.65,2489.18,0,118.53,71.12,189.65,26,3,11,0,11,standard,UK,UK,CA,San Francisco
ORD00000087,False,QT000000511,USR0000141,user141@example.com,ACC000721,2022-09-07,,completed,,2022-09-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,29,11,True,False,False,False,False,On Time,,False,False,net30,1089.39,1210.43,1210.43,1210.43,1270.95,0,60.52,36.31,96.83,19,5,38,0,11,standard,CA,CA,CA,San Francisco
ORD00000088,False,QT000000512,USR0000142,user142@example.com,ACC000746,2023-02-25,,completed,,2023-03-06,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,48,3,True,False,False,True,False,On Time,,False,False,credit_card,2019.07,2243.41,2243.41,2243.41,2355.58,0,112.17,67.3,179.47,20,9,48,0,11,standard,US,US,CA,San Francisco
ORD00000089,False,QT000000519,USR0000147,user147@example.com,ACC000343,2024-05-04,,completed,,2024-05-17,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,159,10,False,True,False,True,False,On Time,,False,False,credit_card,647.33,719.25,719.25,719.25,755.21,0,35.96,21.58,57.54,14,4,31,0,9,standard,US,US,CA,San Francisco
ORD00000090,False,QT000000534,USR0000152,user152@example.com,ACC002655,2024-01-22,,completed,,2024-02-05,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,22,7,False,False,False,True,False,On Time,,False,False,credit_card,741.62,824.03,824.03,824.03,865.23,0,41.2,24.72,65.92,11,11,41,0,13,standard,IN,IN,CA,San Francisco
ORD00000091,False,QT000000535,USR0000153,user153@example.com,ACC002645,2023-11-19,,completed,,2023-12-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,5,9,False,False,False,True,False,On Time,,False,False,credit_card,960.58,1067.31,1067.31,1067.31,1120.68,0,53.37,32.02,85.38,28,1,39,0,4,standard,CA,CA,CA,San Francisco
ORD00000092,False,QT000000544,USR0000156,user156@example.com,ACC000816,2025-02-14,,completed,,2025-02-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,100,0,False,True,False,False,True,Early,,False,False,credit_card,727.8,808.67,808.67,808.67,849.1,0,40.43,24.26,64.69,23,7,12,0,4,standard,US,US,CA,San Francisco
ORD00000093,False,QT000000556,USR0000158,user158@example.com,ACC000213,2022-07-10,,completed,,2022-07-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,132,9,False,False,False,False,False,On Time,,False,False,po,19201.14,21334.6,21334.6,21334.6,22401.33,0,1066.73,640.04,1706.77,11,6,7,0,6,standard,US,US,CA,San Francisco
ORD00000094,False,QT000000561,USR0000160,user160@example.com,ACC001407,2022-11-11,,completed,,2022-12-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,23,8,False,False,False,True,False,Early,,False,False,net30,5742.15,6380.17,6380.17,6380.17,6699.18,0,319.01,191.41,510.41,17,6,39,0,11,standard,UK,UK,CA,San Francisco
ORD00000095,False,QT000000565,USR0000161,user161@example.com,ACC001365,2024-07-29,,completed,,2024-08-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,71,1,False,False,False,True,False,On Time,,False,False,credit_card,1816.24,2018.05,2018.05,2018.05,2118.95,0,100.9,60.54,161.44,7,8,5,0,2,standard,US,US,CA,San Francisco
ORD00000096,False,QT000000578,USR0000163,user163@example.com,ACC002992,2024-04-02,,completed,,2024-04-14,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,164,5,False,True,True,True,False,On Time,,False,False,credit_card,5070.42,5633.8,5633.8,5633.8,5915.49,0,281.69,169.01,450.7,25,8,28,0,3,standard,US,US,CA,San Francisco
ORD00000097,False,QT000000580,USR0000167,user167@example.com,ACC001467,2024-11-02,,completed,,2024-11-22,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,21,8,False,False,False,False,False,On Time,,False,False,credit_card,6525.05,7250.05,7250.05,7250.05,7612.55,0,362.5,217.5,580.0,14,2,24,0,13,standard,CA,CA,CA,San Francisco
ORD00000098,False,QT000000586,USR0000167,user167@example.com,ACC001467,2023-10-20,,completed,,2023-10-24,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,14,3,False,False,False,True,False,Late,,False,False,credit_card,6360.18,7066.87,7066.87,7066.87,7420.21,0,353.34,212.01,565.35,29,3,22,0,3,standard,CA,CA,CA,San Francisco
ORD00000099,False,QT000000589,USR0000168,user168@example.com,ACC002640,2024-12-25,,completed,,2025-01-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,34,0,True,False,False,True,False,Early,,False,False,credit_card,17544.98,19494.42,19494.42,19494.42,20469.14,0,974.72,584.83,1559.55,24,1,26,0,11,standard,US,US,CA,San Francisco
ORD00000100,False,QT000000591,USR0000168,user168@example.com,ACC002640,2025-06-04,,completed,,2025-06-13,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,76,1,False,False,False,True,False,On Time,,False,False,net30,18351.63,20390.7,20390.7,20390.7,21410.24,0,1019.54,611.72,1631.26,14,7,35,0,10,standard,US,US,CA,San Francisco
ORD00000101,False,QT000000592,USR0000168,user168@example.com,ACC002640,2025-05-17,,completed,,2025-06-07,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,20,1,False,True,False,False,False,On Time,,False,False,credit_card,19608.57,21787.3,21787.3,21787.3,22876.67,0,1089.37,653.62,1742.98,27,7,29,0,13,standard,US,US,CA,San Francisco
ORD00000102,False,QT000000596,USR0000170,user170@example.com,ACC002711,2025-01-06,,completed,,2025-01-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,18,8,False,False,False,True,False,On Time,,False,False,credit_card,4004.57,4449.52,4449.52,4449.52,4672.0,0,222.48,133.49,355.96,10,5,10,0,13,standard,AU,AU,CA,San Francisco
ORD00000103,False,QT000000604,USR0000174,user174@example.com,ACC001754,2024-01-14,,completed,,2024-02-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,15,1,False,True,False,True,False,On Time,,False,False,credit_card,5859.95,6511.05,6511.05,6511.05,6836.61,0,325.55,195.33,520.88,18,11,17,0,8,standard,US,US,CA,San Francisco
ORD00000104,False,QT000000609,USR0000175,user175@example.com,ACC001052,2022-07-20,,completed,,2022-08-03,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,93,2,False,False,False,True,False,On Time,,False,False,net30,4947.2,5496.89,5496.89,5496.89,5771.73,0,274.84,164.91,439.75,27,7,38,0,7,standard,IN,IN,CA,San Francisco
ORD00000105,False,QT000000626,USR0000180,user180@example.com,ACC001647,2024-01-25,,completed,,2024-02-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,70,11,False,False,False,True,False,On Time,,False,False,credit_card,13478.16,14975.74,14975.74,14975.74,15724.52,0,748.79,449.27,1198.06,6,8,40,0,11,standard,US,US,CA,San Francisco
ORD00000106,False,QT000000627,USR0000180,user180@example.com,ACC001647,2023-10-22,,completed,,2023-11-13,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,176,1,True,False,False,True,False,On Time,,False,False,po,20104.43,22338.25,22338.25,22338.25,23455.17,0,1116.91,670.15,1787.06,28,11,10,0,4,standard,US,US,CA,San Francisco
ORD00000107,False,QT000000631,USR0000180,user180@example.com,ACC001647,2024-06-18,,completed,,2024-07-12,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,78,3,False,True,False,True,False,On Time,,False,False,credit_card,3693.42,4103.8,4103.8,4103.8,4308.99,0,205.19,123.11,328.3,21,10,6,0,4,standard,US,US,CA,San Francisco
ORD00000108,False,QT000000632,USR0000181,user181@example.com,ACC002728,2023-06-23,,completed,,2023-06-29,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,86,8,True,False,False,True,False,On Time,,False,False,credit_card,2693.91,2993.24,2993.24,2993.24,3142.9,0,149.66,89.8,239.46,28,8,28,0,8,standard,US,US,CA,San Francisco
ORD00000109,False,QT000000634,USR0000181,user181@example.com,ACC002728,2024-07-05,,completed,,2024-07-26,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,153,4,True,False,False,True,False,On Time,,False,False,credit_card,1564.51,1738.34,1738.34,1738.34,1825.26,0,86.92,52.15,139.07,25,8,26,0,4,standard,US,US,CA,San Francisco
ORD00000110,False,QT000000637,USR0000181,user181@example.com,ACC002728,2024-04-17,,completed,,2024-05-01,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,34,11,False,True,False,True,False,On Time,,False,False,credit_card,642.36,713.74,713.74,713.74,749.42,0,35.69,21.41,57.1,10,5,8,0,7,standard,US,US,CA,San Francisco
ORD00000111,False,QT000000642,USR0000183,user183@example.com,ACC002829,2024-12-04,,completed,,2024-12-29,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,15,3,False,False,False,True,False,On Time,,False,False,credit_card,5386.35,5984.83,5984.83,5984.83,6284.07,0,299.24,179.54,478.79,25,10,3,0,12,standard,US,US,CA,San Francisco
ORD00000112,False,QT000000643,USR0000183,user183@example.com,ACC002829,2023-09-11,,completed,,2023-09-22,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,15,6,True,True,False,True,False,On Time,,False,False,credit_card,9039.96,10044.4,10044.4,10044.4,10546.62,0,502.22,301.33,803.55,13,11,18,0,10,standard,US,US,CA,San Francisco
ORD00000113,False,QT000000644,USR0000184,user184@example.com,ACC000290,2024-01-03,,completed,,2024-01-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,53,5,False,False,False,False,False,On Time,,False,False,credit_card,17439.22,19376.91,19376.91,19376.91,20345.75,0,968.85,581.31,1550.15,9,7,46,0,8,standard,US,US,CA,San Francisco
ORD00000114,False,QT000000645,USR0000184,user184@example.com,ACC000290,2025-04-20,,completed,,2025-05-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,87,10,True,False,False,True,False,Late,,False,False,credit_card,21007.07,23341.18,23341.18,23341.18,24508.24,0,1167.06,700.24,1867.29,5,8,40,0,10,standard,US,US,CA,San Francisco
ORD00000115,False,QT000000646,USR0000185,user185@example.com,ACC002752,2025-04-14,,completed,,2025-05-04,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,146,11,True,True,False,True,False,On Time,,False,False,credit_card,12166.5,13518.33,13518.33,13518.33,14194.25,0,675.92,405.55,1081.47,26,4,42,0,12,standard,US,US,CA,San Francisco
ORD00000116,False,QT000000657,USR0000190,user190@example.com,ACC002741,2025-02-26,,completed,,2025-03-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,122,5,False,True,False,True,False,On Time,,False,False,credit_card,18831.5,20923.89,20923.89,20923.89,21970.09,0,1046.19,627.72,1673.91,6,6,1,0,12,standard,AU,AU,CA,San Francisco
ORD00000117,False,QT000000664,USR0000193,user193@example.com,ACC002983,2024-01-11,,completed,,2024-01-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,151,2,False,True,False,False,False,On Time,,False,False,credit_card,138.41,153.79,153.79,153.79,161.48,0,7.69,4.61,12.3,12,1,8,0,13,standard,US,US,CA,San Francisco
ORD00000118,False,QT000000665,USR0000193,user193@example.com,ACC002983,2024-03-19,,completed,,2024-03-31,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,23,0,False,False,False,True,False,On Time,,False,False,credit_card,1604.82,1783.14,1783.14,1783.14,1872.3,0,89.16,53.49,142.65,25,9,41,0,3,standard,US,US,CA,San Francisco
ORD00000119,False,QT000000676,USR0000198,user198@example.com,ACC002311,2025-04-19,,completed,,2025-05-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,151,3,False,False,False,True,True,Early,,False,False,net30,3587.62,3986.25,3986.25,3986.25,4185.56,0,199.31,119.59,318.9,12,1,28,0,11,standard,AU,AU,CA,San Francisco
ORD00000120,False,QT000000686,USR0000205,user205@example.com,ACC002385,2025-02-06,,completed,,2025-02-22,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,125,8,False,False,False,True,False,On Time,,False,False,net30,17003.91,18893.23,18893.23,18893.23,19837.9,0,944.66,566.8,1511.46,28,7,17,0,6,standard,US,US,CA,San Francisco
ORD00000121,False,QT000000690,USR0000207,user207@example.com,ACC001353,2025-04-15,,completed,,2025-05-04,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,21,11,False,False,True,True,False,On Time,,False,False,credit_card,5745.93,6384.36,6384.36,6384.36,6703.58,0,319.22,191.53,510.75,24,6,41,0,11,standard,AU,AU,CA,San Francisco
