_id,_constructed,_updated,_deleted,email_address,billing_email_address,email_address_verified,email_flag,full_name,first_name,last_name,account,company,erp_company_name,phone_number,current_customer_flag,total_quotes,total_bookings,total_orders,is_instant_quote_user,is_instant_quote_customer_user,is_active_teamspace_user,is_created_teamspace_user,is_partner_user,is_staff_user,is_excluded_user,is_instant_quote_funnel_user,tax_exempt,signup_date,first_quote_time,first_quote_time_et,last_quote_time,last_quote_time_et,first_order_time,first_order_time_et,last_order_time,last_order_time_et,accepted_teamspace_invitation_at,min_teamspace_created_at
USR0000104,2021-04-14,2021-04-21,False,user104@example.com,billing104@example.com,True,PERSONAL_EMAIL,User 104,First104,Last104,ACC002637,Company 2637,Company 2637,+15550000104,True,12,11,2,True,False,False,False,False,False,False,False,False,2021-04-14,,,,,,,,,,
USR0000105,2020-11-04,2020-11-26,False,user105@example.com,billing105@example.com,False,COMPANY_EMAIL,User 105,First105,Last105,ACC001629,Company 1629,Company 1629,+15550000105,True,1,4,0,False,True,True,False,False,False,False,False,True,2020-11-04,,,,,,,,,,
USR0000106,2025-05-23,2025-06-08,False,user106@example.com,billing106@example.com,False,COMPANY_EMAIL,User 106,First106,Last106,ACC001887,Company 1887,Company 1887,+15550000106,True,17,10,9,True,False,False,False,False,False,False,True,False,2025-05-23,,,,,,,,,,
USR0000107,2022-01-04,2022-02-03,False,user107@example.com,billing107@example.com,True,PERSONAL_EMAIL,User 107,First107,Last107,ACC000505,Company 505,Company 505,+15550000107,False,22,12,3,False,False,False,False,False,False,False,True,False,2022-01-04,,,,,,,,,,
USR0000108,2022-02-25,2022-03-10,False,user108@example.com,billing108@example.com,True,PERSONAL_EMAIL,User 108,First108,Last108,ACC001058,Company 1058,Company 1058,+15550000108,True,7,2,9,False,False,True,True,False,False,False,False,False,2022-02-25,,,,,,,,,,
USR0000109,2022-05-21,2022-08-13,False,user109@example.com,billing109@example.com,True,COMPANY_EMAIL,User 109,First109,Last109,ACC002257,Company 2257,Company 2257,+15550000109,True,14,14,0,True,False,False,False,False,False,False,True,False,2022-05-21,,,,,,,,,,
USR0000110,2020-01-27,2020-04-06,False,user110@example.com,billing110@example.com,True,COMPANY_EMAIL,User 110,First110,Last110,ACC002632,Company 2632,Company 2632,+15550000110,False,10,11,0,True,True,False,True,False,False,False,True,False,2020-01-27,,,,,,,,,,
USR0000111,2023-01-27,2023-03-26,False,user111@example.com,billing111@example.com,False,COMPANY_EMAIL,User 111,First111,Last111,ACC000277,Company 277,Company 277,+15550000111,False,8,13,8,True,False,False,False,False,False,False,True,False,2023-01-27,,,,,,,,,,
USR0000112,2025-03-02,2025-04-24,False,user112@example.com,billing112@example.com,True,COMPANY_EMAIL,User 112,First112,Last112,ACC000240,Company 240,Company 240,+15550000112,True,2,5,5,True,True,False,False,False,False,False,False,False,2025-03-02,,,,,,,,,,
USR0000113,2024-08-10,2024-10-11,False,user113@example.com,billing113@example.com,True,COMPANY_EMAIL,User 113,First113,Last113,ACC002165,Company 2165,Company 2165,+15550000113,True,2,7,9,True,False,False,False,False,False,True,False,False,2024-08-10,,,,,,,,,,
USR0000114,2021-06-02,2021-08-25,False,user114@example.com,billing114@example.com,True,COMPANY_EMAIL,User 114,First114,Last114,ACC001397,Company 1397,Company 1397,+15550000114,True,6,12,4,True,False,False,False,False,False,False,True,False,2021-06-02,,,,,,,,,,
USR0000115,2020-01-28,2020-02-08,False,user115@example.com,billing115@example.com,True,PERSONAL_EMAIL,User 115,First115,Last115,ACC002651,Company 2651,Company 2651,+15550000115,False,5,6,7,True,False,False,False,False,False,False,False,False,2020-01-28,,,,,,,,,,
USR0000116,2024-05-19,2024-07-05,False,user116@example.com,billing116@example.com,True,PERSONAL_EMAIL,User 116,First116,Last116,ACC000213,Company 213,Company 213,+15550000116,False,22,11,2,False,False,False,False,False,False,False,False,False,2024-05-19,,,,,,,,,,
USR0000117,2024-10-06,2024-10-23,False,user117@example.com,billing117@example.com,True,COMPANY_EMAIL,User 117,First117,Last117,ACC001091,Company 1091,Company 1091,+15550000117,False,20,13,3,False,False,False,False,False,False,False,True,True,2024-10-06,,,,,,,,,,
USR0000118,2025-03-22,2025-05-01,False,user118@example.com,billing118@example.com,False,COMPANY_EMAIL,User 118,First118,Last118,ACC000110,Company 110,Company 110,+15550000118,True,3,0,1,True,False,False,True,False,False,False,True,False,2025-03-22,,,,,,,,,,
USR0000119,2023-04-09,2023-06-28,False,user119@example.com,billing119@example.com,False,PERSONAL_EMAIL,User 119,First119,Last119,ACC002216,Company 2216,Company 2216,+15550000119,True,24,2,8,False,False,False,False,False,False,False,True,False,2023-04-09,,,,,,,,,,
USR0000120,2022-09-06,2022-11-01,False,user120@example.com,billing120@example.com,True,PERSONAL_EMAIL,User 120,First120,Last120,ACC002680,Company 2680,Company 2680,+15550000120,False,22,12,9,True,False,True,False,False,False,False,True,True,2022-09-06,,,,,,,,,,
USR0000121,2024-04-14,2024-06-10,False,user121@example.com,billing121@example.com,True,COMPANY_EMAIL,User 121,First121,Last121,ACC000489,Company 489,Company 489,+15550000121,False,1,9,6,True,False,True,False,False,False,False,True,False,2024-04-14,,,,,,,,,,
USR0000122,2023-11-29,2023-12-07,False,user122@example.com,billing122@example.com,True,COMPANY_EMAIL,User 122,First122,Last122,ACC001012,Company 1012,Company 1012,+15550000122,False,9,14,1,False,False,False,False,False,False,False,True,False,2023-11-29,,,,,,,,,,
USR0000123,2024-04-15,2024-06-26,False,user123@example.com,billing123@example.com,True,PERSONAL_EMAIL,User 123,First123,Last123,ACC002643,Company 2643,Company 2643,+15550000123,False,3,12,8,True,True,False,True,False,False,False,True,False,2024-04-15,,,,,,,,,,
USR0000124,2021-08-11,2021-10-14,False,user124@example.com,billing124@example.com,True,PERSONAL_EMAIL,User 124,First124,Last124,ACC000129,Company 129,Company 129,+15550000124,False,17,10,9,True,False,False,False,False,False,False,True,False,2021-08-11,,,,,,,,,,
USR0000125,2025-02-11,2025-03-15,False,user125@example.com,billing125@example.com,False,COMPANY_EMAIL,User 125,First125,Last125,ACC002975,Company 2975,Company 2975,+15550000125,False,9,7,5,False,False,True,True,False,False,False,True,False,2025-02-11,,,,,,,,,,
USR0000126,2020-03-17,2020-04-16,False,user126@example.com,billing126@example.com,False,COMPANY_EMAIL,User 126,First126,Last126,ACC002771,Company 2771,Company 2771,+15550000126,False,4,12,7,True,False,False,False,False,False,False,True,False,2020-03-17,,,,,,,,,,
USR0000127,2020-07-12,2020-09-01,False,user127@example.com,billing127@example.com,True,PERSONAL_EMAIL,User 127,First127,Last127,ACC000477,Company 477,Company 477,+15550000127,False,24,12,2,True,True,False,False,False,False,False,False,False,2020-07-12,,,,,,,,,,
USR0000128,2023-09-16,2023-11-23,False,user128@example.com,billing128@example.com,True,COMPANY_EMAIL,User 128,First128,Last128,ACC000434,Company 434,Company 434,+15550000128,False,8,6,3,False,True,False,True,False,False,False,False,False,2023-09-16,,,,,,,,,,
USR0000129,2023-03-28,2023-05-12,False,user129@example.com,billing129@example.com,True,COMPANY_EMAIL,User 129,First129,Last129,ACC002162,Company 2162,Company 2162,+15550000129,False,3,2,8,False,True,True,False,False,False,False,False,False,2023-03-28,,,,,,,,,,
USR0000130,2023-02-20,2023-05-08,False,user130@example.com,billing130@example.com,True,PERSONAL_EMAIL,User 130,First130,Last130,ACC000031,Company 31,Company 31,+15550000130,False,7,5,2,False,False,False,False,False,False,False,True,False,2023-02-20,,,,,,,,,,
USR0000131,2025-02-23,2025-03-13,False,user131@example.com,billing131@example.com,True,COMPANY_EMAIL,User 131,First131,Last131,ACC001580,Company 1580,Company 1580,+15550000131,True,23,0,0,True,False,False,False,False,False,False,True,False,2025-02-23,,,,,,,,,,
USR0000132,2024-12-06,2025-02-06,False,user132@example.com,billing132@example.com,True,COMPANY_EMAIL,User 132,First132,Last132,ACC000205,Company 205,Company 205,+15550000132,True,4,6,2,False,False,False,False,False,False,False,False,False,2024-12-06,,,,,,,,,,
USR0000133,2024-01-28,2024-04-11,False,user133@example.com,billing133@example.com,True,COMPANY_EMAIL,User 133,First133,Last133,ACC001660,Company 1660,Company 1660,+15550000133,True,7,13,7,False,True,True,True,False,False,False,True,False,2024-01-28,,,,,,,,,,
USR0000134,2020-12-06,2021-02-07,False,user134@example.com,billing134@example.com,True,COMPANY_EMAIL,User 134,First134,Last134,ACC001094,Company 1094,Company 1094,+15550000134,False,5,10,1,False,True,False,False,False,False,False,True,False,2020-12-06,,,,,,,,,,
USR0000135,2020-07-18,2020-08-17,False,user135@example.com,billing135@example.com,True,COMPANY_EMAIL,User 135,First135,Last135,ACC002207,Company 2207,Company 2207,+15550000135,False,11,12,6,True,False,False,False,False,False,False,False,False,2020-07-18,,,,,,,,,,
USR0000136,2020-10-16,2020-11-26,False,user136@example.com,billing136@example.com,True,PERSONAL_EMAIL,User 136,First136,Last136,ACC002752,Company 2752,Company 2752,+15550000136,False,5,14,9,True,False,True,True,False,False,False,False,False,2020-10-16,,,,,,,,,,
USR0000137,2023-06-24,2023-08-05,False,user137@example.com,billing137@example.com,True,PERSONAL_EMAIL,User 137,First137,Last137,ACC001527,Company 1527,Company 1527,+15550000137,True,7,12,1,False,False,True,True,False,False,False,False,False,2023-06-24,,,,,,,,,,
USR0000138,2024-01-14,2024-02-10,False,user138@example.com,billing138@example.com,True,COMPANY_EMAIL,User 138,First138,Last138,ACC002005,Company 2005,Company 2005,+15550000138,True,19,2,9,False,False,False,True,False,False,False,False,False,2024-01-14,,,,,,,,,,
USR0000139,2024-07-12,2024-07-23,False,user139@example.com,billing139@example.com,True,COMPANY_EMAIL,User 139,First139,Last139,ACC001876,Company 1876,Company 1876,+15550000139,True,17,0,2,False,True,False,False,False,False,False,False,False,2024-07-12,,,,,,,,,,
USR0000140,2020-08-01,2020-08-17,False,user140@example.com,billing140@example.com,True,COMPANY_EMAIL,User 140,First140,Last140,ACC003077,Company 3077,Company 3077,+15550000140,True,21,11,3,True,True,False,False,False,False,False,False,False,2020-08-01,,,,,,,,,,
USR0000141,2021-07-22,2021-09-17,False,user141@example.com,billing141@example.com,False,COMPANY_EMAIL,User 141,First141,Last141,ACC000721,Company 721,Company 721,+15550000141,False,1,11,3,False,True,False,False,False,False,False,True,False,2021-07-22,,,,,,,,,,
USR0000142,2021-11-30,2021-12-20,False,user142@example.com,billing142@example.com,False,PERSONAL_EMAIL,User 142,First142,Last142,ACC000746,Company 746,Company 746,+15550000142,False,18,14,5,False,False,False,False,False,False,False,False,False,2021-11-30,,,,,,,,,,
USR0000143,2023-08-01,2023-10-11,False,user143@example.com,billing143@example.com,True,COMPANY_EMAIL,User 143,First143,Last143,ACC001182,Company 1182,Company 1182,+15550000143,False,21,12,9,True,False,False,False,False,False,False,True,False,2023-08-01,,,,,,,,,,
USR0000144,2020-04-06,2020-06-16,False,user144@example.com,billing144@example.com,True,COMPANY_EMAIL,User 144,First144,Last144,ACC002302,Company 2302,Company 2302,+15550000144,False,17,7,1,True,True,True,False,False,False,False,False,False,2020-04-06,,,,,,,,,,
USR0000145,2024-10-04,2024-11-09,False,user145@example.com,billing145@example.com,True,COMPANY_EMAIL,User 145,First145,Last145,ACC002703,Company 2703,Company 2703,+15550000145,False,12,4,3,False,False,False,True,False,False,False,False,False,2024-10-04,,,,,,,,,,
USR0000146,2020-06-15,2020-07-17,False,user146@example.com,billing146@example.com,True,PERSONAL_EMAIL,User 146,First146,Last146,ACC000868,Company 868,Company 868,+15550000146,False,21,14,2,True,False,False,True,False,False,False,True,False,2020-06-15,,,,,,,,,,
USR0000147,2022-12-19,2023-03-17,False,user147@example.com,billing147@example.com,True,COMPANY_EMAIL,User 147,First147,Last147,ACC000343,Company 343,Company 343,+15550000147,False,2,12,3,True,False,False,True,False,False,False,False,False,2022-12-19,,,,,,,,,,
USR0000148,2025-04-14,2025-04-15,False,user148@example.com,billing148@example.com,True,COMPANY_EMAIL,User 148,First148,Last148,ACC001902,Company 1902,Company 1902,+15550000148,True,13,14,9,True,True,False,False,False,False,False,True,False,2025-04-14,,,,,,,,,,
USR0000149,2021-02-05,2021-02-28,False,user149@example.com,billing149@example.com,False,COMPANY_EMAIL,User 149,First149,Last149,ACC001867,Company 1867,Company 1867,+15550000149,True,6,10,1,True,False,False,False,False,False,False,True,False,2021-02-05,,,,,,,,,,
USR0000150,2023-11-23,2024-01-24,False,user150@example.com,billing150@example.com,True,COMPANY_EMAIL,User 150,First150,Last150,ACC001171,Company 1171,Company 1171,+15550000150,True,11,11,6,True,False,False,False,False,False,True,False,False,2023-11-23,,,,,,,,,,
USR0000151,2023-02-11,2023-04-30,False,user151@example.com,billing151@example.com,True,COMPANY_EMAIL,User 151,First151,Last151,ACC000575,Company 575,Company 575,+15550000151,False,2,0,5,True,False,False,False,False,False,False,True,False,2023-02-11,,,,,,,,,,
USR0000152,2024-08-23,2024-10-03,False,user152@example.com,billing152@example.com,False,PERSONAL_EMAIL,User 152,First152,Last152,ACC002655,Company 2655,Company 2655,+15550000152,False,5,12,3,False,False,True,False,False,False,False,True,False,2024-08-23,,,,,,,,,,
USR0000153,2023-05-01,2023-07-04,False,user153@example.com,billing153@example.com,True,PERSONAL_EMAIL,User 153,First153,Last153,ACC002645,Company 2645,Company 2645,+15550000153,False,14,14,7,False,False,True,False,False,False,False,False,False,2023-05-01,,,,,,,,,,
USR0000154,2024-10-20,2024-11-08,False,user154@example.com,billing154@example.com,True,COMPANY_EMAIL,User 154,First154,Last154,ACC002336,Company 2336,Company 2336,+15550000154,True,11,11,5,True,False,False,True,False,False,False,False,False,2024-10-20,,,,,,,,,,
USR0000155,2022-04-13,2022-07-05,False,user155@example.com,billing155@example.com,True,PERSONAL_EMAIL,User 155,First155,Last155,ACC001809,Company 1809,Company 1809,+15550000155,False,23,12,2,True,False,False,False,False,False,False,True,False,2022-04-13,,,,,,,,,,
USR0000156,2020-12-05,2021-01-26,False,user156@example.com,billing156@example.com,True,COMPANY_EMAIL,User 156,First156,Last156,ACC000816,Company 816,Company 816,+15550000156,True,20,10,0,True,False,False,False,False,False,False,False,False,2020-12-05,,,,,,,,,,
USR0000157,2023-11-07,2024-01-12,False,user157@example.com,billing157@example.com,True,PERSONAL_EMAIL,User 157,First157,Last157,ACC001259,Company 1259,Company 1259,+15550000157,True,6,6,8,True,True,False,False,False,False,False,False,False,2023-11-07,,,,,,,,,,
USR0000158,2025-06-25,2025-07-10,False,user158@example.com,billing158@example.com,True,COMPANY_EMAIL,User 158,First158,Last158,ACC000213,Company 213,Company 213,+15550000158,False,24,11,9,False,True,False,False,False,False,False,True,False,2025-06-25,,,,,,,,,,
USR0000159,2022-06-15,2022-07-29,False,user159@example.com,billing159@example.com,True,COMPANY_EMAIL,User 159,First159,Last159,ACC000780,Company 780,Company 780,+15550000159,False,23,9,4,True,False,False,False,False,False,False,True,False,2022-06-15,,,,,,,,,,
USR0000160,2024-08-23,2024-10-27,False,user160@example.com,billing160@example.com,True,PERSONAL_EMAIL,User 160,First160,Last160,ACC001407,Company 1407,Company 1407,+15550000160,False,1,9,6,True,True,True,False,False,False,False,True,False,2024-08-23,,,,,,,,,,
USR0000161,2024-12-20,2025-01-26,False,user161@example.com,billing161@example.com,True,PERSONAL_EMAIL,User 161,First161,Last161,ACC001365,Company 1365,Company 1365,+15550000161,True,6,8,2,False,False,False,False,False,False,False,False,False,2024-12-20,,,,,,,,,,
USR0000162,2023-08-28,2023-11-22,False,user162@example.com,billing162@example.com,True,COMPANY_EMAIL,User 162,First162,Last162,ACC000251,Company 251,Company 251,+15550000162,True,18,3,3,False,False,False,False,True,False,False,True,False,2023-08-28,,,,,,,,,,
USR0000163,2024-06-25,2024-09-07,False,user163@example.com,billing163@example.com,True,PERSONAL_EMAIL,User 163,First163,Last163,ACC002992,Company 2992,Company 2992,+15550000163,True,4,14,2,False,False,False,False,False,False,False,True,False,2024-06-25,,,,,,,,,,
USR0000164,2023-03-10,2023-03-21,False,user164@example.com,billing164@example.com,True,COMPANY_EMAIL,User 164,First164,Last164,ACC000838,Company 838,Company 838,+15550000164,False,17,5,3,False,True,False,False,False,False,False,False,False,2023-03-10,,,,,,,,,,
USR0000165,2024-07-23,2024-10-06,False,user165@example.com,billing165@example.com,True,COMPANY_EMAIL,User 165,First165,Last165,ACC001591,Company 1591,Company 1591,+15550000165,True,21,1,1,False,False,False,False,False,False,False,True,False,2024-07-23,,,,,,,,,,
USR0000166,2021-11-26,2021-12-30,False,user166@example.com,billing166@example.com,True,COMPANY_EMAIL,User 166,First166,Last166,ACC001453,Company 1453,Company 1453,+15550000166,True,13,5,2,True,False,False,False,False,False,False,True,False,2021-11-26,,,,,,,,,,
USR0000167,2022-12-24,2023-02-15,False,user167@example.com,billing167@example.com,True,COMPANY_EMAIL,User 167,First167,Last167,ACC001467,Company 1467,Company 1467,+15550000167,False,13,6,6,False,True,False,True,False,False,False,False,False,2022-12-24,,,,,,,,,,
USR0000168,2020-06-09,2020-07-15,False,user168@example.com,billing168@example.com,True,PERSONAL_EMAIL,User 168,First168,Last168,ACC002640,Company 2640,Company 2640,+15550000168,False,15,9,2,True,False,False,False,False,False,False,True,False,2020-06-09,,,,,,,,,,
USR0000169,2021-02-10,2021-04-14,False,user169@example.com,billing169@example.com,True,COMPANY_EMAIL,User 169,First169,Last169,ACC002332,Company 2332,Company 2332,+15550000169,True,8,7,9,False,False,False,True,False,False,False,True,False,2021-02-10,,,,,,,,,,
USR0000170,2023-04-13,2023-05-21,False,user170@example.com,billing170@example.com,True,COMPANY_EMAIL,User 170,First170,Last170,ACC002711,Company 2711,Company 2711,+15550000170,True,16,6,6,True,True,False,False,False,False,False,True,False,2023-04-13,,,,,,,,,,
USR0000171,2024-02-07,2024-03-19,False,user171@example.com,billing171@example.com,True,PERSONAL_EMAIL,User 171,First171,Last171,ACC001184,Company 1184,Company 1184,+15550000171,False,17,2,9,True,False,False,False,False,False,False,True,False,2024-02-07,,,,,,,,,,
